State,District,Latitude,Longitude,District code,Population,Male,Female,Literate,Male_Literate,Female_Literate,SC,Male_SC,Female_SC,ST,Male_ST,Female_ST,Workers,Male_Workers,Female_Workers,Hindus,Muslims,Christians,Sikhs,Buddhists,Jains,Others_Religions,literacy_rate,sex_ratio,Male_literacy_rate,Female_literacy_rate
Uttaranchal,Tehri Garhwal,30.463700918635173,78.48783792650917,59,618931,297986,320945,407994,227406,180588,102130,50371,51759,875,459,416,280442,140821,139621,609835,7374,656,290,32,91,109,65.92,107.7,76.31,56.27
Uttaranchal,Udham Singh Nagar,29.02779577677222,79.45629004524895,67,1648902,858783,790119,1037839,598525,439314,238264,124385,113879,123037,61758,61279,591458,444578,146880,1104452,372267,6064,162768,505,738,159,62.94,92.0,69.69,55.6
Uttaranchal,Uttarkashi,30.968958552036234,78.56880615384617,56,330086,168597,161489,215126,128237,86889,80567,40833,39734,3512,1651,1861,157276,84265,73011,324859,3554,353,167,563,74,105,65.17,95.78,76.06,53.8
West Bengal,Bankura,23.081280892857155,87.12640053571437,339,3596674,1838095,1758579,2232992,1299337,933655,1174447,593440,581007,368690,183467,185223,1466220,1050822,415398,3033581,290450,3865,386,260,2904,260694,62.08,95.67,70.69,53.09
West Bengal,Barddhaman,23.444453888888884,87.8150581111111,335,7717563,3966889,3750674,5247208,2918040,2329168,2115719,1079584,1036135,489447,243581,245866,2911251,2293083,618168,6008472,1599764,21220,16675,1602,1674,44968,67.99,94.55,73.56,62.1
West Bengal,Birbhum,24.06389342723,87.65153089201888,334,3502404,1790920,1711484,2158447,1201481,956966,1033140,529001,504139,242484,119787,122697,1331603,1029770,301833,2181515,1298054,10906,582,258,1152,6051,61.63,95.56,67.09,55.91
West Bengal,Dakshin Dinajpur,25.342094363021435,88.69821679819614,331,1676276,857199,819077,1083685,596474,487211,482754,248312,234442,275366,138025,137341,702987,499560,203427,1232850,412788,24794,276,148,323,2786,64.65,95.55,69.58,59.48
West Bengal,Darjiling,26.839619571045585,88.33145067024122,327,1846823,937259,909564,1315585,717673,597912,317275,161495,155780,397389,197251,200138,683726,479586,204140,1366681,105086,141848,2032,209240,1840,15523,71.24,97.05,76.57,65.74
West Bengal,Haora,22.401674174428507,87.99421176968654,341,4850029,2500819,2349210,3605206,1942824,1662382,718951,367053,351898,15094,7761,7333,1819845,1498170,321675,3535844,1270641,8666,4380,1258,9699,1265,74.33,93.94,77.69,70.76
West Bengal,Hugli,22.87929264705881,88.00010264705891,338,5519145,2814653,2704492,4078388,2211777,1866611,1344021,680992,663029,229243,113249,115994,2152870,1713608,439262,4574569,870204,7300,2662,1730,2160,49050,73.9,96.09,78.58,69.02
West Bengal,Jalpaiguri,26.62642031250004,89.04154375000003,328,3872846,1983064,1889782,2498780,1396622,1102158,1458278,750841,707437,731704,365868,365836,1512910,1091361,421549,3156781,445817,186279,2994,50676,1461,23816,64.52,95.3,70.43,58.32
West Bengal,Kolkata,22.550581481481483,88.3527648148148,342,4496694,2356766,2139928,3588137,1926915,1661222,241932,128053,113879,10684,5729,4955,1795740,1412466,383274,3440290,926414,39758,13849,4771,21178,1452,79.8,90.8,81.76,77.63
West Bengal,Maldah,25.08026802575105,88.17191684549356,332,3988845,2051541,1937304,2086432,1152019,934413,835430,432744,402686,313984,157528,156456,1537847,1086461,451386,1914352,2045151,13209,747,359,639,7929,52.31,94.43,56.15,48.23
West Bengal,Murshidabad,24.25950655391121,88.16816860465121,333,7103807,3627564,3476243,4055834,2177187,1878647,897534,460143,437391,91035,46163,44872,2589907,1985667,604240,2359061,4707573,18102,766,348,3037,7429,57.09,95.83,60.02,54.04
West Bengal,Nadia,23.56410971055088,88.58293034547152,336,5167600,2653768,2513832,3480555,1878866,1601689,1546917,798258,748659,140700,71142,69558,1842607,1554090,288517,3728482,1382682,33835,849,514,281,16893,67.35,94.73,70.8,63.72
West Bengal,Puruliya,23.254192328767108,86.3968532876713,340,2930115,1496996,1433119,1624905,1002058,622847,567767,290789,276978,540652,271803,268849,1249642,801254,448388,2373120,227249,8646,622,209,3052,309029,55.46,95.73,66.94,43.46
West Bengal,Uttar Dinajpur,26.044619165196977,88.23595232216337,330,3007134,1551066,1456068,1489667,853495,636172,807950,418288,389662,162816,81831,80985,1075626,799627,275999,1482943,1501170,16702,477,432,1324,1622,49.54,93.88,55.03,43.69
